sat_id,ground_station,window_start,window_end,duration_min
7,Taiga,2025-04-04T05:30:00,2025-04-04T05:31:00,2.00
7,Taiga,2025-04-04T15:22:00,2025-04-04T15:23:00,2.00
7,Taiga,2025-04-05T05:30:00,2025-04-05T05:31:00,2.00
7,Taiga,2025-04-05T15:22:00,2025-04-05T15:23:00,2.00
7,Taiga,2025-04-06T05:30:00,2025-04-06T05:30:00,1.00
7,Taiga,2025-04-08T13:44:00,2025-04-08T13:45:00,2.00
7,Taiga,2025-04-09T03:52:00,2025-04-09T03:52:00,1.00
7,Taiga,2025-04-09T13:44:00,2025-04-09T13:45:00,2.00
7,Taiga,2025-04-10T03:51:00,2025-04-10T03:52:00,2.00
7,Taiga,2025-04-10T13:43:00,2025-04-10T13:45:00,3.00
7,Taiga,2025-04-11T03:51:00,2025-04-11T03:52:00,2.00
7,Taiga,2025-04-11T13:43:00,2025-04-11T13:45:00,3.00
7,Taiga,2025-04-12T03:50:00,2025-04-12T03:52:00,3.00
7,Taiga,2025-04-12T13:42:00,2025-04-12T13:44:00,3.00
8,Taiga,2025-03-30T05:22:00,2025-03-30T05:23:00,2.00
8,Taiga,2025-03-30T15:14:00,2025-03-30T15:15:00,2.00
8,Taiga,2025-03-31T05:22:00,2025-03-31T05:23:00,2.00
8,Taiga,2025-03-31T15:14:00,2025-03-31T15:15:00,2.00
8,Taiga,2025-04-01T05:21:00,2025-04-01T05:23:00,3.00
8,Taiga,2025-04-01T15:13:00,2025-04-01T15:15:00,3.00
8,Taiga,2025-04-02T05:21:00,2025-04-02T05:23:00,3.00
8,Taiga,2025-04-02T15:13:00,2025-04-02T15:15:00,3.00
8,Taiga,2025-04-03T05:20:00,2025-04-03T05:22:00,3.00
8,Taiga,2025-04-03T15:13:00,2025-04-03T15:14:00,2.00
8,Taiga,2025-04-04T05:20:00,2025-04-04T05:22:00,3.00
8,Taiga,2025-04-04T15:12:00,2025-04-04T15:14:00,3.00
8,Taiga,2025-04-05T05:20:00,2025-04-05T05:21:00,2.00
8,Taiga,2025-04-05T15:12:00,2025-04-05T15:13:00,2.00
8,Taiga,2025-04-06T05:20:00,2025-04-06T05:21:00,2.00
8,Taiga,2025-04-06T15:12:00,2025-04-06T15:13:00,2.00
8,Taiga,2025-04-07T05:20:00,2025-04-07T05:20:00,1.00
8,Taiga,2025-04-09T13:34:00,2025-04-09T13:35:00,2.00
8,Taiga,2025-04-10T03:42:00,2025-04-10T03:42:00,1.00
8,Taiga,2025-04-10T13:34:00,2025-04-10T13:35:00,2.00
8,Taiga,2025-04-11T03:41:00,2025-04-11T03:42:00,2.00
8,Taiga,2025-04-11T13:33:00,2025-04-11T13:35:00,3.00
8,Taiga,2025-04-12T03:41:00,2025-04-12T03:42:00,2.00
8,Taiga,2025-04-12T13:33:00,2025-04-12T13:34:00,2.00
9,Taiga,2025-03-30T15:05:00,2025-03-30T15:05:00,1.00
9,Taiga,2025-03-31T05:12:00,2025-03-31T05:13:00,2.00
9,Taiga,2025-03-31T15:04:00,2025-03-31T15:05:00,2.00
9,Taiga,2025-04-01T05:12:00,2025-04-01T05:13:00,2.00
9,Taiga,2025-04-01T15:04:00,2025-04-01T15:05:00,2.00
9,Taiga,2025-04-02T05:11:00,2025-04-02T05:13:00,3.00
9,Taiga,2025-04-02T15:03:00,2025-04-02T15:05:00,3.00
9,Taiga,2025-04-03T05:11:00,2025-04-03T05:12:00,2.00
9,Taiga,2025-04-03T15:03:00,2025-04-03T15:05:00,3.00
9,Taiga,2025-04-04T05:10:00,2025-04-04T05:12:00,3.00
9,Taiga,2025-04-04T15:03:00,2025-04-04T15:04:00,2.00
9,Taiga,2025-04-05T05:10:00,2025-04-05T05:12:00,3.00
9,Taiga,2025-04-05T15:02:00,2025-04-05T15:04:00,3.00
9,Taiga,2025-04-06T05:10:00,2025-04-06T05:11:00,2.00
9,Taiga,2025-04-06T15:02:00,2025-04-06T15:03:00,2.00
9,Taiga,2025-04-07T05:10:00,2025-04-07T05:11:00,2.00
9,Taiga,2025-04-07T15:02:00,2025-04-07T15:03:00,2.00
9,Taiga,2025-04-08T05:10:00,2025-04-08T05:10:00,1.00
9,Taiga,2025-04-08T15:02:00,2025-04-08T15:02:00,1.00
9,Taiga,2025-04-10T13:24:00,2025-04-10T13:25:00,2.00
9,Taiga,2025-04-11T03:32:00,2025-04-11T03:32:00,1.00
9,Taiga,2025-04-11T13:24:00,2025-04-11T13:25:00,2.00
9,Taiga,2025-04-12T03:31:00,2025-04-12T03:32:00,2.00
9,Taiga,2025-04-12T13:23:00,2025-04-12T13:25:00,3.00
10,Taiga,2025-03-30T06:38:00,2025-03-30T06:40:00,3.00
10,Taiga,2025-03-30T16:30:00,2025-03-30T16:32:00,3.00
10,Taiga,2025-03-31T06:38:00,2025-03-31T06:39:00,2.00
10,Taiga,2025-03-31T16:30:00,2025-03-31T16:32:00,3.00
10,Taiga,2025-04-01T06:37:00,2025-04-01T06:39:00,3.00
10,Taiga,2025-04-01T16:30:00,2025-04-01T16:31:00,2.00
10,Taiga,2025-04-02T06:37:00,2025-04-02T06:39:00,3.00
10,Taiga,2025-04-02T16:29:00,2025-04-02T16:31:00,3.00
10,Taiga,2025-04-03T06:37:00,2025-04-03T06:39:00,3.00
10,Taiga,2025-04-03T16:29:00,2025-04-03T16:31:00,3.00
10,Taiga,2025-04-04T06:36:00,2025-04-04T06:38:00,3.00
10,Taiga,2025-04-04T16:29:00,2025-04-04T16:30:00,2.00
10,Taiga,2025-04-05T06:36:00,2025-04-05T06:38:00,3.00
10,Taiga,2025-04-05T16:29:00,2025-04-05T16:30:00,2.00
10,Taiga,2025-04-06T06:36:00,2025-04-06T06:37:00,2.00
10,Taiga,2025-04-06T16:29:00,2025-04-06T16:29:00,1.00
10,Taiga,2025-04-07T06:36:00,2025-04-07T06:36:00,1.00
10,Taiga,2025-04-08T14:51:00,2025-04-08T14:51:00,1.00
10,Taiga,2025-04-09T04:59:00,2025-04-09T04:59:00,1.00
10,Taiga,2025-04-09T14:50:00,2025-04-09T14:51:00,2.00
10,Taiga,2025-04-10T04:58:00,2025-04-10T04:59:00,2.00
10,Taiga,2025-04-10T14:50:00,2025-04-10T14:51:00,2.00
10,Taiga,2025-04-11T04:57:00,2025-04-11T04:59:00,3.00
10,Taiga,2025-04-11T14:49:00,2025-04-11T14:51:00,3.00
10,Taiga,2025-04-12T04:57:00,2025-04-12T04:59:00,3.00
10,Taiga,2025-04-12T14:49:00,2025-04-12T14:51:00,3.00
11,Taiga,2025-03-30T06:29:00,2025-03-30T06:29:00,1.00
11,Taiga,2025-03-30T16:21:00,2025-03-30T16:22:00,2.00
11,Taiga,2025-03-31T06:28:00,2025-03-31T06:29:00,2.00
11,Taiga,2025-03-31T16:20:00,2025-03-31T16:22:00,3.00
11,Taiga,2025-04-01T06:28:00,2025-04-01T06:29:00,2.00
11,Taiga,2025-04-01T16:20:00,2025-04-01T16:22:00,3.00
11,Taiga,2025-04-02T06:27:00,2025-04-02T06:29:00,3.00
11,Taiga,2025-04-02T16:20:00,2025-04-02T16:21:00,2.00
11,Taiga,2025-04-03T06:27:00,2025-04-03T06:29:00,3.00
11,Taiga,2025-04-03T16:19:00,2025-04-03T16:21:00,3.00
11,Taiga,2025-04-04T06:27:00,2025-04-04T06:29:00,3.00
11,Taiga,2025-04-04T16:19:00,2025-04-04T16:21:00,3.00
11,Taiga,2025-04-05T06:26:00,2025-04-05T06:28:00,3.00
11,Taiga,2025-04-05T16:19:00,2025-04-05T16:20:00,2.00
11,Taiga,2025-04-06T06:26:00,2025-04-06T06:28:00,3.00
11,Taiga,2025-04-06T16:19:00,2025-04-06T16:20:00,2.00
11,Taiga,2025-04-07T06:26:00,2025-04-07T06:27:00,2.00
11,Taiga,2025-04-07T16:19:00,2025-04-07T16:19:00,1.00
11,Taiga,2025-04-08T06:26:00,2025-04-08T06:27:00,2.00
11,Taiga,2025-04-09T14:41:00,2025-04-09T14:41:00,1.00
11,Taiga,2025-04-10T04:49:00,2025-04-10T04:49:00,1.00
11,Taiga,2025-04-10T14:40:00,2025-04-10T14:41:00,2.00
11,Taiga,2025-04-11T04:48:00,2025-04-11T04:49:00,2.00
11,Taiga,2025-04-11T14:40:00,2025-04-11T14:41:00,2.00
11,Taiga,2025-04-12T04:47:00,2025-04-12T04:49:00,3.00
11,Taiga,2025-04-12T14:39:00,2025-04-12T14:41:00,3.00
12,Taiga,2025-03-30T16:12:00,2025-03-30T16:12:00,1.00
12,Taiga,2025-03-31T06:19:00,2025-03-31T06:19:00,1.00
12,Taiga,2025-03-31T16:11:00,2025-03-31T16:12:00,2.00
12,Taiga,2025-04-01T06:18:00,2025-04-01T06:19:00,2.00
12,Taiga,2025-04-01T16:10:00,2025-04-01T16:12:00,3.00
12,Taiga,2025-04-02T06:18:00,2025-04-02T06:19:00,2.00
12,Taiga,2025-04-02T16:10:00,2025-04-02T16:12:00,3.00
12,Taiga,2025-04-03T06:17:00,2025-04-03T06:19:00,3.00
12,Taiga,2025-04-03T16:10:00,2025-04-03T16:11:00,2.00
12,Taiga,2025-04-04T06:17:00,2025-04-04T06:19:00,3.00
12,Taiga,2025-04-04T16:09:00,2025-04-04T16:11:00,3.00
12,Taiga,2025-04-05T06:17:00,2025-04-05T06:19:00,3.00
12,Taiga,2025-04-05T16:09:00,2025-04-05T16:11:00,3.00
12,Taiga,2025-04-06T06:16:00,2025-04-06T06:18:00,3.00
12,Taiga,2025-04-06T16:09:00,2025-04-06T16:10:00,2.00
12,Taiga,2025-04-07T06:16:00,2025-04-07T06:18:00,3.00
12,Taiga,2025-04-07T16:09:00,2025-04-07T16:10:00,2.00
12,Taiga,2025-04-08T06:16:00,2025-04-08T06:17:00,2.00
12,Taiga,2025-04-08T16:09:00,2025-04-08T16:09:00,1.00
12,Taiga,2025-04-09T06:16:00,2025-04-09T06:17:00,2.00
12,Taiga,2025-04-10T14:31:00,2025-04-10T14:31:00,1.00
12,Taiga,2025-04-11T14:30:00,2025-04-11T14:31:00,2.00
12,Taiga,2025-04-12T04:38:00,2025-04-12T04:39:00,2.00
12,Taiga,2025-04-12T14:30:00,2025-04-12T14:31:00,2.00
13,Taiga,2025-03-30T07:47:00,2025-03-30T07:47:00,1.00
13,Taiga,2025-04-01T16:01:00,2025-04-01T16:02:00,2.00
13,Taiga,2025-04-02T06:09:00,2025-04-02T06:09:00,1.00
13,Taiga,2025-04-02T16:00:00,2025-04-02T16:02:00,3.00
13,Taiga,2025-04-03T06:08:00,2025-04-03T06:09:00,2.00
13,Taiga,2025-04-03T16:00:00,2025-04-03T16:02:00,3.00
13,Taiga,2025-04-04T06:07:00,2025-04-04T06:09:00,3.00
13,Taiga,2025-04-04T16:00:00,2025-04-04T16:01:00,2.00
13,Taiga,2025-04-05T06:07:00,2025-04-05T06:09:00,3.00
13,Taiga,2025-04-05T15:59:00,2025-04-05T16:01:00,3.00
13,Taiga,2025-04-06T06:07:00,2025-04-06T06:08:00,2.00
13,Taiga,2025-04-06T15:59:00,2025-04-06T16:01:00,3.00
13,Taiga,2025-04-07T06:06:00,2025-04-07T06:08:00,3.00
13,Taiga,2025-04-07T15:59:00,2025-04-07T16:00:00,2.00
13,Taiga,2025-04-08T06:06:00,2025-04-08T06:08:00,3.00
13,Taiga,2025-04-08T15:58:00,2025-04-08T16:00:00,3.00
13,Taiga,2025-04-09T06:06:00,2025-04-09T06:07:00,2.00
13,Taiga,2025-04-09T15:58:00,2025-04-09T15:59:00,2.00
13,Taiga,2025-04-10T06:06:00,2025-04-10T06:07:00,2.00
13,Taiga,2025-04-12T14:20:00,2025-04-12T14:21:00,2.00
14,Taiga,2025-03-30T07:37:00,2025-03-30T07:38:00,2.00
14,Taiga,2025-03-30T17:29:00,2025-03-30T17:30:00,2.00
14,Taiga,2025-03-31T07:37:00,2025-03-31T07:37:00,1.00
14,Taiga,2025-04-02T15:51:00,2025-04-02T15:52:00,2.00
14,Taiga,2025-04-03T05:59:00,2025-04-03T05:59:00,1.00
14,Taiga,2025-04-03T15:50:00,2025-04-03T15:52:00,3.00
14,Taiga,2025-04-04T05:58:00,2025-04-04T05:59:00,2.00
14,Taiga,2025-04-04T15:50:00,2025-04-04T15:52:00,3.00
14,Taiga,2025-04-05T05:57:00,2025-04-05T05:59:00,3.00
14,Taiga,2025-04-05T15:50:00,2025-04-05T15:51:00,2.00
14,Taiga,2025-04-06T05:57:00,2025-04-06T05:59:00,3.00
14,Taiga,2025-04-06T15:49:00,2025-04-06T15:51:00,3.00
14,Taiga,2025-04-07T05:57:00,2025-04-07T05:58:00,2.00
14,Taiga,2025-04-07T15:49:00,2025-04-07T15:51:00,3.00
14,Taiga,2025-04-08T05:56:00,2025-04-08T05:58:00,3.00
14,Taiga,2025-04-08T15:49:00,2025-04-08T15:50:00,2.00
14,Taiga,2025-04-09T05:56:00,2025-04-09T05:58:00,3.00
14,Taiga,2025-04-09T15:48:00,2025-04-09T15:50:00,3.00
14,Taiga,2025-04-10T05:56:00,2025-04-10T05:57:00,2.00
14,Taiga,2025-04-10T15:48:00,2025-04-10T15:49:00,2.00
14,Taiga,2025-04-11T05:56:00,2025-04-11T05:57:00,2.00
15,Taiga,2025-03-30T07:27:00,2025-03-30T07:28:00,2.00
15,Taiga,2025-03-30T17:19:00,2025-03-30T17:20:00,2.00
15,Taiga,2025-03-31T07:27:00,2025-03-31T07:28:00,2.00
15,Taiga,2025-03-31T17:19:00,2025-03-31T17:20:00,2.00
15,Taiga,2025-04-01T07:27:00,2025-04-01T07:27:00,1.00
15,Taiga,2025-04-03T15:41:00,2025-04-03T15:42:00,2.00
15,Taiga,2025-04-04T05:49:00,2025-04-04T05:49:00,1.00
15,Taiga,2025-04-04T15:40:00,2025-04-04T15:42:00,3.00
15,Taiga,2025-04-05T05:48:00,2025-04-05T05:49:00,2.00
15,Taiga,2025-04-05T15:40:00,2025-04-05T15:41:00,2.00
15,Taiga,2025-04-06T05:47:00,2025-04-06T05:49:00,3.00
15,Taiga,2025-04-06T15:39:00,2025-04-06T15:41:00,3.00
15,Taiga,2025-04-07T05:47:00,2025-04-07T05:49:00,3.00
15,Taiga,2025-04-07T15:39:00,2025-04-07T15:41:00,3.00
15,Taiga,2025-04-08T05:47:00,2025-04-08T05:48:00,2.00
15,Taiga,2025-04-08T15:39:00,2025-04-08T15:41:00,3.00
